csv_line,case_num,modality,reference,status,resolved_path,decode_error
728,727,clinic,Fgl/Fgl081.jpg,exact,Fgl/Fgl081.jpg,
729,728,derm,Fgl/Fgl083.jpg,exact,Fgl/Fgl083.jpg,
729,728,clinic,Fgl/Fgl085.jpg,exact,Fgl/Fgl085.jpg,
730,729,derm,Fhl/Fhl046.jpg,exact,Fhl/Fhl046.jpg,
730,729,clinic,Fhl/Fhl045.jpg,exact,Fhl/Fhl045.jpg,
731,730,derm,Fll/Fll108.jpg,exact,Fll/Fll108.jpg,
731,730,clinic,Fll/Fll107.jpg,exact,Fll/Fll107.jpg,
732,731,derm,Fil/Fil006.jpg,exact,Fil/Fil006.jpg,
732,731,clinic,Fil/Fil005.jpg,exact,Fil/Fil005.jpg,
733,732,derm,Fll/Fll116.jpg,exact,Fll/Fll116.jpg,
733,732,clinic,Fll/Fll115.jpg,exact,Fll/Fll115.jpg,
734,733,derm,Fll/Fll118.jpg,exact,Fll/Fll118.jpg,
734,733,clinic,Fll/Fll117.jpg,exact,Fll/Fll117.jpg,
735,734,derm,Fil/Fil032.jpg,exact,Fil/Fil032.jpg,
735,734,clinic,Fil/Fil031.jpg,exact,Fil/Fil031.jpg,
736,735,derm,Fll/Fll132.jpg,exact,Fll/Fll132.jpg,
736,735,clinic,Fll/Fll131.jpg,exact,Fll/Fll131.jpg,
737,736,derm,New/newl014.jpg,exact,New/newl014.jpg,
737,736,clinic,New/newl013.jpg,exact,New/newl013.jpg,
738,737,derm,New/newl032.jpg,exact,New/newl032.jpg,
738,737,clinic,New/newl031.jpg,exact,New/newl031.jpg,
739,738,derm,New/newl043.jpg,exact,New/newl043.jpg,
739,738,clinic,New/newl042.jpg,exact,New/newl042.jpg,
740,739,derm,New/newl047.jpg,exact,New/newl047.jpg,
740,739,clinic,New/newl046.jpg,exact,New/newl046.jpg,
741,740,derm,New/newl049.jpg,exact,New/newl049.jpg,
741,740,clinic,New/newl048.jpg,exact,New/newl048.jpg,
742,741,derm,New/newl051.jpg,exact,New/newl051.jpg,
742,741,clinic,New/newl050.jpg,exact,New/newl050.jpg,
743,742,derm,New/newl059.jpg,exact,New/newl059.jpg,
743,742,clinic,New/newl058.jpg,exact,New/newl058.jpg,
744,743,derm,NAL/Nal002.jpg,exact,NAL/Nal002.jpg,
744,743,clinic,NAL/Nal003.jpg,exact,NAL/Nal003.jpg,
745,744,derm,NAL/Nal008.jpg,exact,NAL/Nal008.jpg,
745,744,clinic,NAL/Nal009.jpg,exact,NAL/Nal009.jpg,
746,745,derm,NBL/Nbl059.jpg,exact,NBL/Nbl059.jpg,
746,745,clinic,NBL/Nbl058.jpg,exact,NBL/Nbl058.jpg,
747,746,derm,NBL/Nbl060.jpg,exact,NBL/Nbl060.jpg,
747,746,clinic,NBL/Nbl061.jpg,exact,NBL/Nbl061.jpg,
748,747,derm,NBL/Nbl063.jpg,exact,NBL/Nbl063.jpg,
748,747,clinic,NBL/Nbl062.jpg,exact,NBL/Nbl062.jpg,
749,748,derm,NBL/Nbl065.jpg,exact,NBL/Nbl065.jpg,
749,748,clinic,NBL/Nbl066.jpg,exact,NBL/Nbl066.jpg,
750,749,derm,NGL/Ngl004.jpg,exact,NGL/Ngl004.jpg,
750,749,clinic,NGL/NGL003.JPG,exact,NGL/NGL003.JPG,
751,750,derm,NGL/NGL025.JPG,exact,NGL/NGL025.JPG,
751,750,clinic,NGL/Ngl024.jpg,exact,NGL/Ngl024.jpg,
752,751,derm,NGL/Ngl041.jpg,exact,NGL/Ngl041.jpg,
752,751,clinic,NGL/Ngl040.jpg,exact,NGL/Ngl040.jpg,
753,752,derm,NGL/Ngl066.jpg,exact,NGL/Ngl066.jpg,
753,752,clinic,NGL/Ngl065.jpg,exact,NGL/Ngl065.jpg,
754,753,derm,NGL/Ngl088.jpg,exact,NGL/Ngl088.jpg,
754,753,clinic,NGL/Ngl087.jpg,exact,NGL/Ngl087.jpg,
755,754,derm,NIL/Nil064.jpg,exact,NIL/Nil064.jpg,
755,754,clinic,NIL/NIL063.JPG,exact,NIL/NIL063.JPG,
756,755,derm,NIL/Nil068.jpg,exact,NIL/Nil068.jpg,
756,755,clinic,NIL/Nil067.jpg,exact,NIL/Nil067.jpg,
757,756,derm,NIL/Nil082.jpg,exact,NIL/Nil082.jpg,
757,756,clinic,NIL/Nil081.jpg,exact,NIL/Nil081.jpg,
758,757,derm,NIL/Nil090.jpg,exact,NIL/Nil090.jpg,
758,757,clinic,NIL/Nil089.jpg,exact,NIL/Nil089.jpg,
759,758,derm,NIL/Nil093.jpg,exact,NIL/Nil093.jpg,
759,758,clinic,NIL/Nil092.jpg,exact,NIL/Nil092.jpg,
760,759,derm,NLL/nll014.jpg,exact,NLL/nll014.jpg,
760,759,clinic,NLL/Nll013.jpg,exact,NLL/Nll013.jpg,
761,760,derm,NML/Nml024.jpg,exact,NML/Nml024.jpg,
761,760,clinic,NML/nml024bis.jpg,exact,NML/nml024bis.jpg,
762,761,derm,NML/Nml073.jpg,exact,NML/Nml073.jpg,
762,761,clinic,NML/Nml072.jpg,exact,NML/Nml072.jpg,
763,762,derm,A1l/Aal002.jpg,exact,A1l/Aal002.jpg,
763,762,clinic,A1l/Aal001.jpg,exact,A1l/Aal001.jpg,
764,763,derm,A1l/Aal002bis.jpg,exact,A1l/Aal002bis.jpg,
764,763,clinic,A1l/Aal001bis.jpg,exact,A1l/Aal001bis.jpg,
765,764,derm,Ael/Ael494.jpg,exact,Ael/Ael494.jpg,
765,764,clinic,Ael/Ael493.jpg,exact,Ael/Ael493.jpg,
766,765,derm,Gzl/gzl12.jpg,exact,Gzl/gzl12.jpg,
766,765,clinic,Gzl/gzl11.jpg,exact,Gzl/gzl11.jpg,
767,766,derm,Gzl/gzl26.jpg,exact,Gzl/gzl26.jpg,
767,766,clinic,Gzl/gzl25.jpg,exact,Gzl/gzl25.jpg,
768,767,derm,Gal/Gal220.jpg,exact,Gal/Gal220.jpg,
768,767,clinic,Gal/Gal219.jpg,exact,Gal/Gal219.jpg,
769,768,derm,Gal/Gal262.jpg,exact,Gal/Gal262.jpg,
769,768,clinic,Gal/Gal261.jpg,exact,Gal/Gal261.jpg,
770,769,derm,Gal/Gal209.jpg,exact,Gal/Gal209.jpg,
770,769,clinic,Gal/Gal208.jpg,exact,Gal/Gal208.jpg,
771,770,derm,FAL/FAL006.JPG,exact,FAL/FAL006.JPG,
771,770,clinic,FAL/Fal005.jpg,exact,FAL/Fal005.jpg,
772,771,derm,FAL/FAL094.JPG,exact,FAL/FAL094.JPG,
772,771,clinic,FAL/Fal093.jpg,exact,FAL/Fal093.jpg,
773,772,derm,FBL/FBL020.JPG,exact,FBL/FBL020.JPG,
773,772,clinic,FBL/Fbl019.jpg,exact,FBL/Fbl019.jpg,
774,773,derm,FCL/FCL056.JPG,exact,FCL/FCL056.JPG,
774,773,clinic,FCL/Fcl055.jpg,exact,FCL/Fcl055.jpg,
775,774,derm,Fll/Fll047.jpg,exact,Fll/Fll047.jpg,
775,774,clinic,Fll/Fll046.jpg,exact,Fll/Fll046.jpg,
776,775,derm,FCL/FCL084.JPG,exact,FCL/FCL084.JPG,
776,775,clinic,FCL/Fcl083.jpg,exact,FCL/Fcl083.jpg,
777,776,derm,FCL/Fcl092.jpg,exact,FCL/Fcl092.jpg,
777,776,clinic,FCL/Fcl091.jpg,exact,FCL/Fcl091.jpg,
778,777,derm,FFL/FFL068.JPG,exact,FFL/FFL068.JPG,
778,777,clinic,FFL/Ffl067.jpg,exact,FFL/Ffl067.jpg,
779,778,derm,Fll/Fll069.jpg,exact,Fll/Fll069.jpg,
779,778,clinic,Fll/Fll068.jpg,exact,Fll/Fll068.jpg,
780,779,derm,Gbl/Gbl014.jpg,exact,Gbl/Gbl014.jpg,
780,779,clinic,Gbl/Gbl013.jpg,exact,Gbl/Gbl013.jpg,
781,780,derm,Gcl/Gcl058.jpg,exact,Gcl/Gcl058.jpg,
781,780,clinic,Gcl/Gcl057.jpg,exact,Gcl/Gcl057.jpg,
782,781,derm,Gdl/Gdl012.jpg,exact,Gdl/Gdl012.jpg,
782,781,clinic,Gdl/Gdl011.jpg,exact,Gdl/Gdl011.jpg,
783,782,derm,Gdl/Gdl023.jpg,exact,Gdl/Gdl023.jpg,
783,782,clinic,Gdl/Gdl022.jpg,exact,Gdl/Gdl022.jpg,
784,783,derm,Gdl/Gdl034.jpg,exact,Gdl/Gdl034.jpg,
784,783,clinic,Gdl/Gdl033.jpg,exact,Gdl/Gdl033.jpg,
785,784,derm,Gdl/Gdl089.jpg,exact,Gdl/Gdl089.jpg,
785,784,clinic,Gdl/Gdl088.jpg,exact,Gdl/Gdl088.jpg,
786,785,derm,Ggl/Ggl040.jpg,exact,Ggl/Ggl040.jpg,
786,785,clinic,Ggl/Ggl039.jpg,exact,Ggl/Ggl039.jpg,
787,786,derm,Ggl/Ggl054.jpg,exact,Ggl/Ggl054.jpg,
787,786,clinic,Ggl/Ggl053.jpg,exact,Ggl/Ggl053.jpg,
788,787,derm,Fgl/Fgl006.jpg,exact,Fgl/Fgl006.jpg,
788,787,clinic,Fgl/Fgl032.jpg,exact,Fgl/Fgl032.jpg,
789,788,derm,Fgl/Fgl061.jpg,exact,Fgl/Fgl061.jpg,
789,788,clinic,Fgl/Fgl060.jpg,exact,Fgl/Fgl060.jpg,
790,789,derm,Fil/Fil010.jpg,exact,Fil/Fil010.jpg,
790,789,clinic,Fil/Fil009.jpg,exact,Fil/Fil009.jpg,
791,790,derm,Fll/Fll126.jpg,exact,Fll/Fll126.jpg,
791,790,clinic,Fll/Fll125.jpg,exact,Fll/Fll125.jpg,
792,791,derm,Fll/Fll128.jpg,exact,Fll/Fll128.jpg,
792,791,clinic,Fll/Fll127.jpg,exact,Fll/Fll127.jpg,
793,792,derm,Fll/Fll130.jpg,exact,Fll/Fll130.jpg,
793,792,clinic,Fll/Fll129.jpg,exact,Fll/Fll129.jpg,
794,793,derm,Fll/Fll136.jpg,exact,Fll/Fll136.jpg,
794,793,clinic,Fll/Fll135.jpg,exact,Fll/Fll135.jpg,
795,794,derm,New/newl045.jpg,exact,New/newl045.jpg,
795,794,clinic,New/newl044.jpg,exact,New/newl044.jpg,
796,795,derm,New/newl055.jpg,exact,New/newl055.jpg,
796,795,clinic,New/newl054.jpg,exact,New/newl054.jpg,
797,796,derm,NBL/Nbl037.jpg,exact,NBL/Nbl037.jpg,
797,796,clinic,NBL/Nbl035.jpg,exact,NBL/Nbl035.jpg,
798,797,derm,NBL/Nbl040.jpg,exact,NBL/Nbl040.jpg,
798,797,clinic,NBL/Nbl039.jpg,exact,NBL/Nbl039.jpg,
799,798,derm,NBL/Nbl044.jpg,exact,NBL/Nbl044.jpg,
799,798,clinic,NBL/NBL043.JPG,exact,NBL/NBL043.JPG,
800,799,derm,NBL/Nbl048.jpg,exact,NBL/Nbl048.jpg,
800,799,clinic,NBL/NBL047.JPG,exact,NBL/NBL047.JPG,
801,800,derm,NBL/NBL049.JPG,exact,NBL/NBL049.JPG,
801,800,clinic,NBL/NBL049.JPG,exact,NBL/NBL049.JPG,
802,801,derm,NBL/Nbl054.jpg,exact,NBL/Nbl054.jpg,
802,801,clinic,NBL/Nbl055.jpg,exact,NBL/Nbl055.jpg,
803,802,derm,NBL/Nbl074.jpg,exact,NBL/Nbl074.jpg,
803,802,clinic,NBL/Nbl073.jpg,exact,NBL/Nbl073.jpg,
804,803,derm,NGL/Ngl006.jpg,exact,NGL/Ngl006.jpg,
804,803,clinic,NGL/NGL005.JPG,exact,NGL/NGL005.JPG,
805,804,derm,NGL/Ngl057.jpg,exact,NGL/Ngl057.jpg,
805,804,clinic,NGL/Ngl056.jpg,exact,NGL/Ngl056.jpg,
806,805,derm,NGL/Ngl015.jpg,exact,NGL/Ngl015.jpg,
806,805,clinic,NGL/NGL014.JPG,exact,NGL/NGL014.JPG,
807,806,derm,NHL/Nhl017.jpg,exact,NHL/Nhl017.jpg,
807,806,clinic,NHL/NHL016.JPG,exact,NHL/NHL016.JPG,
808,807,derm,NIL/Nil062.jpg,exact,NIL/Nil062.jpg,
808,807,clinic,NIL/Nil061.jpg,exact,NIL/Nil061.jpg,
809,808,derm,NIL/Nil086.jpg,exact,NIL/Nil086.jpg,
809,808,clinic,NIL/Nil085.jpg,exact,NIL/Nil085.jpg,
810,809,derm,NML/Nml020.jpg,exact,NML/Nml020.jpg,
810,809,clinic,NML/nml019bis.jpg,exact,NML/nml019bis.jpg,
811,810,derm,NML/Nml081.jpg,exact,NML/Nml081.jpg,
811,810,clinic,NML/Nml080.jpg,exact,NML/Nml080.jpg,
812,811,derm,Ael/Ael498.jpg,exact,Ael/Ael498.jpg,
812,811,clinic,Ael/Ael497.jpg,exact,Ael/Ael497.jpg,
813,812,derm,Ael/Ael514.jpg,exact,Ael/Ael514.jpg,
813,812,clinic,Ael/Ael513.jpg,exact,Ael/Ael513.jpg,
814,813,derm,Gzl/gzl64.jpg,exact,Gzl/gzl64.jpg,
814,813,clinic,Gzl/gzl63.jpg,exact,Gzl/gzl63.jpg,
815,814,derm,Gzl/gzl78.jpg,exact,Gzl/gzl78.jpg,
815,814,clinic,Gzl/gzl77.jpg,exact,Gzl/gzl77.jpg,
816,815,derm,FCL/FCL054.JPG,exact,FCL/FCL054.JPG,
816,815,clinic,FCL/FCL053.JPG,exact,FCL/FCL053.JPG,
817,816,derm,FCl/Fcl068.jpg,case_mismatch,FCL/Fcl068.jpg,
817,816,clinic,FCL/FCL067.JPG,exact,FCL/FCL067.JPG,
818,817,derm,FDL/FDL052.JPG,exact,FDL/FDL052.JPG,
818,817,clinic,FDL/Fdl051.jpg,exact,FDL/Fdl051.jpg,
819,818,derm,Gcl/Gcl039.jpg,exact,Gcl/Gcl039.jpg,
819,818,clinic,Gcl/Gcl038.jpg,exact,Gcl/Gcl038.jpg,
820,819,derm,Gcl/Gcl052.jpg,exact,Gcl/Gcl052.jpg,
820,819,clinic,Gcl/Gcl051.jpg,exact,Gcl/Gcl051.jpg,
821,820,derm,Fgl/Fgl044.jpg,exact,Fgl/Fgl044.jpg,
821,820,clinic,Fgl/Fgl043.jpg,exact,Fgl/Fgl043.jpg,
822,821,derm,Fil/Fil008.jpg,exact,Fil/Fil008.jpg,
822,821,clinic,Fil/Fil007.jpg,exact,Fil/Fil007.jpg,
823,822,derm,Fil/Fil040.jpg,exact,Fil/Fil040.jpg,
823,822,clinic,Fil/Fil039.jpg,exact,Fil/Fil039.jpg,
824,823,derm,New/newl036.jpg,exact,New/newl036.jpg,
824,823,clinic,New/newl035.jpg,exact,New/newl035.jpg,
825,824,derm,NBL/NBL041.JPG,exact,NBL/NBL041.JPG,
825,824,clinic,NBL/NBL041.JPG,exact,NBL/NBL041.JPG,
826,825,derm,NBL/Nbl046.jpg,exact,NBL/Nbl046.jpg,
826,825,clinic,NBL/Nbl045.jpg,exact,NBL/Nbl045.jpg,
827,826,derm,FCL/Fcl016.jpg,exact,FCL/Fcl016.jpg,
827,826,clinic,FCL/Fcl015.jpg,exact,FCL/Fcl015.jpg,
828,827,derm,NBL/Nbl042.jpg,exact,NBL/Nbl042.jpg,
828,827,clinic,NBL/Nbl042.jpg,exact,NBL/Nbl042.jpg,
829,828,derm,NDL/Ndl091.jpg,exact,NDL/Ndl091.jpg,
829,828,clinic,NDL/Ndl090.jpg,exact,NDL/Ndl090.jpg,
830,829,derm,NDL/Ndl094.jpg,exact,NDL/Ndl094.jpg,
830,829,clinic,NDL/Ndl095.jpg,exact,NDL/Ndl095.jpg,
831,830,derm,NFL/Nfl038.jpg,exact,NFL/Nfl038.jpg,
831,830,clinic,NFL/Nfl037.jpg,exact,NFL/Nfl037.jpg,
832,831,derm,Gzl/gzl72.jpg,exact,Gzl/gzl72.jpg,
832,831,clinic,Gzl/gzl71.jpg,exact,Gzl/gzl71.jpg,
833,832,derm,Gal/Gal008.jpg,exact,Gal/Gal008.jpg,
833,832,clinic,Gal/Gal007.jpg,exact,Gal/Gal007.jpg,
834,833,derm,Fgl/Fgl059.jpg,exact,Fgl/Fgl059.jpg,
834,833,clinic,Fgl/Fgl059.jpg,exact,Fgl/Fgl059.jpg,
835,834,derm,Fhl/Fhl002.jpg,exact,Fhl/Fhl002.jpg,
835,834,clinic,Fhl/Fhl002.jpg,exact,Fhl/Fhl002.jpg,
836,835,derm,Fhl/Fhl004.jpg,exact,Fhl/Fhl004.jpg,
836,835,clinic,Fhl/Fhl003.jpg,exact,Fhl/Fhl003.jpg,
837,836,derm,Fhl/Fhl006.jpg,exact,Fhl/Fhl006.jpg,
837,836,clinic,Fhl/Fhl005.jpg,exact,Fhl/Fhl005.jpg,
838,837,derm,Fhl/Fhl008.jpg,exact,Fhl/Fhl008.jpg,
838,837,clinic,Fhl/Fhl007.jpg,exact,Fhl/Fhl007.jpg,
839,838,derm,Fhl/Fhl010.jpg,exact,Fhl/Fhl010.jpg,
839,838,clinic,Fhl/Fhl009.jpg,exact,Fhl/Fhl009.jpg,
840,839,derm,Fhl/Fhl012.jpg,exact,Fhl/Fhl012.jpg,
840,839,clinic,Fhl/Fhl012.jpg,exact,Fhl/Fhl012.jpg,
841,840,derm,Fhl/Fhl014.jpg,exact,Fhl/Fhl014.jpg,
841,840,clinic,Fhl/Fhl013.jpg,exact,Fhl/Fhl013.jpg,
842,841,derm,Fhl/Fhl016.jpg,exact,Fhl/Fhl016.jpg,
842,841,clinic,Fhl/Fhl015.jpg,exact,Fhl/Fhl015.jpg,
843,842,derm,Fhl/Fhl022.jpg,exact,Fhl/Fhl022.jpg,
843,842,clinic,Fhl/Fhl021.jpg,exact,Fhl/Fhl021.jpg,
844,843,derm,Fhl/Fhl028.jpg,exact,Fhl/Fhl028.jpg,
844,843,clinic,Fhl/Fhl027.jpg,exact,Fhl/Fhl027.jpg,
845,844,derm,NEL/Nel050.jpg,exact,NEL/Nel050.jpg,
845,844,clinic,NEL/Nel050.jpg,exact,NEL/Nel050.jpg,
846,845,derm,FBL/FBL066.JPG,exact,FBL/FBL066.JPG,
846,845,clinic,FBL/Fbl065.jpg,exact,FBL/Fbl065.jpg,
847,846,derm,FFL/Ffl026.jpg,exact,FFL/Ffl026.jpg,
847,846,clinic,FFL/Ffl025.jpg,exact,FFL/Ffl025.jpg,
848,847,derm,FDL/FDL068.JPG,exact,FDL/FDL068.JPG,
848,847,clinic,FDL/Fdl067.jpg,exact,FDL/Fdl067.jpg,
849,848,derm,New/newl002.jpg,exact,New/newl002.jpg,
849,848,clinic,New/newl001.jpg,exact,New/newl001.jpg,
850,849,derm,New/newl028.jpg,exact,New/newl028.jpg,
850,849,clinic,New/newl027.jpg,exact,New/newl027.jpg,
851,850,derm,New/newl041.jpg,exact,New/newl041.jpg,
851,850,clinic,New/newl040.jpg,exact,New/newl040.jpg,
852,851,derm,NEL/Nel051.jpg,exact,NEL/Nel051.jpg,
852,851,clinic,NEL/Nel051.jpg,exact,NEL/Nel051.jpg,
853,852,derm,NDL/ndl085.jpg,exact,NDL/ndl085.jpg,
853,852,clinic,NDL/ndl085bis.jpg,exact,NDL/ndl085bis.jpg,
854,853,derm,NFL/Nfl074.jpg,exact,NFL/Nfl074.jpg,
854,853,clinic,NFL/Nfl073.jpg,exact,NFL/Nfl073.jpg,
855,854,derm,NML/Nml004.jpg,exact,NML/Nml004.jpg,
855,854,clinic,NML/Nml003.jpg,exact,NML/Nml003.jpg,
856,855,derm,NML/Nml071.jpg,exact,NML/Nml071.jpg,
856,855,clinic,NML/Nml070.jpg,exact,NML/Nml070.jpg,
857,856,derm,Gzl/gzl82.jpg,exact,Gzl/gzl82.jpg,
857,856,clinic,Gzl/gzl81.jpg,exact,Gzl/gzl81.jpg,
858,857,derm,FEL/Fel092.jpg,exact,FEL/Fel092.jpg,
858,857,clinic,FEL/Fel091.jpg,exact,FEL/Fel091.jpg,
859,858,derm,NDL/Ndl075.jpg,exact,NDL/Ndl075.jpg,
859,858,clinic,NDL/Ndl076.jpg,exact,NDL/Ndl076.jpg,
860,859,derm,NBL/Nbl088.jpg,exact,NBL/Nbl088.jpg,
860,859,clinic,NBL/Nbl087.jpg,exact,NBL/Nbl087.jpg,
861,860,derm,NBL/Nbl100.jpg,exact,NBL/Nbl100.jpg,
861,860,clinic,NBL/Nbl099.jpg,exact,NBL/Nbl099.jpg,
862,861,derm,NCL/Ncl020.jpg,exact,NCL/Ncl020.jpg,
862,861,clinic,NCL/Ncl019.jpg,exact,NCL/Ncl019.jpg,
863,862,derm,NCL/Ncl032.jpg,exact,NCL/Ncl032.jpg,
863,862,clinic,NCL/Ncl033.jpg,exact,NCL/Ncl033.jpg,
864,863,derm,NCL/Ncl078.jpg,exact,NCL/Ncl078.jpg,
864,863,clinic,NCL/NCL077.JPG,exact,NCL/NCL077.JPG,
865,864,derm,NCL/Ncl093.jpg,exact,NCL/Ncl093.jpg,
865,864,clinic,NCL/Ncl094.jpg,exact,NCL/Ncl094.jpg,
866,865,derm,NCL/Ncl095.jpg,exact,NCL/Ncl095.jpg,
866,865,clinic,NCL/Ncl096.jpg,exact,NCL/Ncl096.jpg,
867,866,derm,NDL/Ndl046.jpg,exact,NDL/Ndl046.jpg,
867,866,clinic,NDL/Ndl045.jpg,exact,NDL/Ndl045.jpg,
868,867,derm,NDL/Ndl050.jpg,exact,NDL/Ndl050.jpg,
868,867,clinic,NDL/NDL049.JPG,exact,NDL/NDL049.JPG,
869,868,derm,NDL/Ndl052.jpg,exact,NDL/Ndl052.jpg,
869,868,clinic,NDL/Ndl051.jpg,exact,NDL/Ndl051.jpg,
870,869,derm,NDL/Ndl054.jpg,exact,NDL/Ndl054.jpg,
870,869,clinic,NDL/NDL053.JPG,exact,NDL/NDL053.JPG,
871,870,derm,NDL/Ndl056.jpg,exact,NDL/Ndl056.jpg,
871,870,clinic,NDL/Ndl055.jpg,exact,NDL/Ndl055.jpg,
872,871,derm,NDL/Ndl058.jpg,exact,NDL/Ndl058.jpg,
872,871,clinic,NDL/Ndl057.jpg,exact,NDL/Ndl057.jpg,
873,872,derm,NDL/Ndl060.jpg,exact,NDL/Ndl060.jpg,
873,872,clinic,NDL/Ndl059.jpg,exact,NDL/Ndl059.jpg,
874,873,derm,NDL/Ndl061.jpg,exact,NDL/Ndl061.jpg,
874,873,clinic,NDL/NDL062.JPG,exact,NDL/NDL062.JPG,
875,874,derm,NDL/NDL063.JPG,exact,NDL/NDL063.JPG,
875,874,clinic,NDL/NDL064.JPG,exact,NDL/NDL064.JPG,
876,875,derm,NDL/Ndl068.jpg,exact,NDL/Ndl068.jpg,
876,875,clinic,NDL/Ndl067.jpg,exact,NDL/Ndl067.jpg,
877,876,derm,NDL/Ndl069.jpg,exact,NDL/Ndl069.jpg,
877,876,clinic,NDL/Ndl070.jpg,exact,NDL/Ndl070.jpg,
878,877,derm,NDL/Ndl071.jpg,exact,NDL/Ndl071.jpg,
878,877,clinic,NDL/Ndl072.jpg,exact,NDL/Ndl072.jpg,
879,878,derm,NDL/Ndl074.jpg,exact,NDL/Ndl074.jpg,
879,878,clinic,NDL/Ndl073.jpg,exact,NDL/Ndl073.jpg,
880,879,derm,NDL/Ndl079.jpg,exact,NDL/Ndl079.jpg,
880,879,clinic,NDL/Ndl080.jpg,exact,NDL/Ndl080.jpg,
881,880,derm,NDL/Ndl081.jpg,exact,NDL/Ndl081.jpg,
881,880,clinic,NDL/Ndl082.jpg,exact,NDL/Ndl082.jpg,
882,881,derm,NDL/Ndl083.jpg,exact,NDL/Ndl083.jpg,
882,881,clinic,NDL/Ndl084.jpg,exact,NDL/Ndl084.jpg,
883,882,derm,NGL/Ngl029.jpg,exact,NGL/Ngl029.jpg,
883,882,clinic,NGL/Ngl028.jpg,exact,NGL/Ngl028.jpg,
884,883,derm,NGL/Ngl031.jpg,exact,NGL/Ngl031.jpg,
884,883,clinic,NGL/Ngl030.jpg,exact,NGL/Ngl030.jpg,
885,884,derm,NGL/Ngl033.jpg,exact,NGL/Ngl033.jpg,
885,884,clinic,NGL/Ngl032.jpg,exact,NGL/Ngl032.jpg,
886,885,derm,NGL/Ngl037.jpg,exact,NGL/Ngl037.jpg,
886,885,clinic,NGL/Ngl036.jpg,exact,NGL/Ngl036.jpg,
887,886,derm,NGL/Ngl060.jpg,exact,NGL/Ngl060.jpg,
887,886,clinic,NGL/Ngl059.jpg,exact,NGL/Ngl059.jpg,
888,887,derm,NGL/Ngl078.jpg,exact,NGL/Ngl078.jpg,
888,887,clinic,NGL/Ngl077.jpg,exact,NGL/Ngl077.jpg,
889,888,derm,NIL/Nil004.jpg,exact,NIL/Nil004.jpg,
889,888,clinic,NIL/Nil003.jpg,exact,NIL/Nil003.jpg,
890,889,derm,NIL/Nil023.jpg,exact,NIL/Nil023.jpg,
890,889,clinic,NIL/Nil022.jpg,exact,NIL/Nil022.jpg,
891,890,derm,NIL/Nil029.jpg,exact,NIL/Nil029.jpg,
891,890,clinic,NIL/Nil028.jpg,exact,NIL/Nil028.jpg,
892,891,derm,NIL/Nil041.jpg,exact,NIL/Nil041.jpg,
892,891,clinic,NIL/Nil040.jpg,exact,NIL/Nil040.jpg,
893,892,derm,NIL/Nil058.jpg,exact,NIL/Nil058.jpg,
893,892,clinic,NIL/Nil057.jpg,exact,NIL/Nil057.jpg,
894,893,derm,NLL/Nll100.jpg,exact,NLL/Nll100.jpg,
894,893,clinic,NLL/Nll099.jpg,exact,NLL/Nll099.jpg,
895,894,derm,NML/Nml010.jpg,exact,NML/Nml010.jpg,
895,894,clinic,NML/NML009.JPG,exact,NML/NML009.JPG,
896,895,derm,NML/Nml012.jpg,exact,NML/Nml012.jpg,
896,895,clinic,NML/NML011.JPG,exact,NML/NML011.JPG,
897,896,derm,NML/Nml016.jpg,exact,NML/Nml016.jpg,
897,896,clinic,NML/NML015.JPG,exact,NML/NML015.JPG,
898,897,derm,NML/Nml049.jpg,exact,NML/Nml049.jpg,
898,897,clinic,NML/Nml048.jpg,exact,NML/Nml048.jpg,
899,898,derm,NML/NML092.jpg,exact,NML/NML092.jpg,
899,898,clinic,NML/NML091.jpg,exact,NML/NML091.jpg,
900,899,derm,NML/Nml094.jpg,exact,NML/Nml094.jpg,
900,899,clinic,NML/Nml093.jpg,exact,NML/Nml093.jpg,
901,900,derm,NML/Nml096.jpg,exact,NML/Nml096.jpg,
901,900,clinic,NML/Nml095.jpg,exact,NML/Nml095.jpg,
902,901,derm,Ael/Ael421.jpg,exact,Ael/Ael421.jpg,
902,901,clinic,Ael/Ael420.jpg,exact,Ael/Ael420.jpg,
903,902,derm,A3l/Acl207.jpg,exact,A3l/Acl207.jpg,
903,902,clinic,A3l/Acl206.jpg,exact,A3l/Acl206.jpg,
904,903,derm,A3l/Acl225.jpg,exact,A3l/Acl225.jpg,
904,903,clinic,A3l/Acl224.jpg,exact,A3l/Acl224.jpg,
905,904,derm,A3l/Acl295.jpg,exact,A3l/Acl295.jpg,
905,904,clinic,A3l/Acl294.jpg,exact,A3l/Acl294.jpg,
906,905,derm,Adl/Adl358.jpg,exact,Adl/Adl358.jpg,
906,905,clinic,Adl/Adl357.jpg,exact,Adl/Adl357.jpg,
907,906,derm,Adl/Adl395.jpg,exact,Adl/Adl395.jpg,
907,906,clinic,Adl/Adl394.jpg,exact,Adl/Adl394.jpg,
908,907,derm,Adl/Adl399.jpg,exact,Adl/Adl399.jpg,
908,907,clinic,Adl/Adl398.jpg,exact,Adl/Adl398.jpg,
909,908,derm,Ael/Ael401.jpg,exact,Ael/Ael401.jpg,
909,908,clinic,Ael/Ael400.jpg,exact,Ael/Ael400.jpg,
910,909,derm,Ael/Ael405.jpg,exact,Ael/Ael405.jpg,
910,909,clinic,Ael/Ael404.jpg,exact,Ael/Ael404.jpg,
